generation,fe,point_id,makespan,energy
56,5700,2,74.0,5694.0
56,5700,3,75.0,5669.0
57,5800,1,71.0,5751.0
57,5800,2,74.0,5694.0
57,5800,3,75.0,5669.0
58,5900,1,71.0,5751.0
58,5900,2,74.0,5694.0
58,5900,3,75.0,5669.0
59,6000,1,71.0,5751.0
59,6000,2,74.0,5694.0
59,6000,3,75.0,5669.0
60,6100,1,71.0,5751.0
60,6100,2,74.0,5694.0
60,6100,3,75.0,5669.0
61,6200,1,71.0,5751.0
61,6200,2,74.0,5694.0
61,6200,3,75.0,5669.0
62,6300,1,71.0,5751.0
62,6300,2,74.0,5694.0
62,6300,3,75.0,5669.0
63,6400,1,71.0,5751.0
63,6400,2,74.0,5694.0
63,6400,3,75.0,5669.0
64,6500,1,71.0,5751.0
64,6500,2,74.0,5694.0
64,6500,3,75.0,5669.0
65,6600,1,71.0,5751.0
65,6600,2,74.0,5694.0
65,6600,3,75.0,5669.0
66,6700,1,71.0,5751.0
66,6700,2,74.0,5694.0
66,6700,3,75.0,5669.0
67,6800,1,71.0,5751.0
67,6800,2,74.0,5694.0
67,6800,3,75.0,5669.0
68,6900,1,71.0,5751.0
68,6900,2,74.0,5694.0
68,6900,3,75.0,5669.0
69,7000,1,71.0,5751.0
69,7000,2,74.0,5694.0
69,7000,3,75.0,5669.0
70,7100,1,71.0,5751.0
70,7100,2,74.0,5694.0
70,7100,3,75.0,5669.0
71,7200,1,71.0,5751.0
71,7200,2,74.0,5694.0
71,7200,3,75.0,5669.0
72,7300,1,71.0,5751.0
72,7300,2,74.0,5694.0
72,7300,3,75.0,5669.0
73,7400,1,71.0,5751.0
73,7400,2,74.0,5694.0
73,7400,3,75.0,5669.0
74,7500,1,71.0,5751.0
74,7500,2,74.0,5694.0
74,7500,3,75.0,5669.0
75,7600,1,71.0,5751.0
75,7600,2,74.0,5694.0
75,7600,3,75.0,5669.0
76,7700,1,71.0,5751.0
76,7700,2,74.0,5694.0
76,7700,3,75.0,5669.0
77,7800,1,71.0,5751.0
77,7800,2,74.0,5694.0
77,7800,3,75.0,5669.0
78,7900,1,71.0,5751.0
78,7900,2,74.0,5694.0
78,7900,3,75.0,5669.0
79,8000,1,71.0,5751.0
79,8000,2,74.0,5694.0
79,8000,3,75.0,5669.0
80,8100,1,71.0,5751.0
80,8100,2,74.0,5694.0
80,8100,3,75.0,5669.0
81,8200,1,71.0,5751.0
81,8200,2,74.0,5694.0
81,8200,3,75.0,5669.0
82,8300,1,71.0,5751.0
82,8300,2,74.0,5694.0
82,8300,3,75.0,5669.0
83,8400,1,71.0,5751.0
83,8400,2,74.0,5694.0
83,8400,3,75.0,5669.0
84,8500,1,71.0,5751.0
84,8500,2,74.0,5694.0
84,8500,3,75.0,5669.0
85,8600,1,71.0,5751.0
85,8600,2,74.0,5694.0
85,8600,3,75.0,5669.0
86,8700,1,71.0,5751.0
86,8700,2,74.0,5694.0
86,8700,3,75.0,5669.0
87,8800,1,71.0,5751.0
87,8800,2,74.0,5694.0
87,8800,3,75.0,5669.0
88,8900,1,71.0,5751.0
88,8900,2,74.0,5694.0
88,8900,3,75.0,5669.0
89,9000,1,71.0,5751.0
89,9000,2,74.0,5694.0
89,9000,3,75.0,5669.0
90,9100,1,71.0,5751.0
90,9100,2,74.0,5694.0
90,9100,3,75.0,5669.0
91,9200,1,71.0,5751.0
91,9200,2,74.0,5694.0
91,9200,3,75.0,5669.0
92,9300,1,71.0,5751.0
92,9300,2,74.0,5694.0
92,9300,3,75.0,5669.0
93,9400,1,71.0,5751.0
93,9400,2,74.0,5694.0
93,9400,3,75.0,5669.0
94,9500,1,71.0,5751.0
94,9500,2,74.0,5694.0
94,9500,3,75.0,5669.0
95,9600,1,71.0,5751.0
95,9600,2,74.0,5694.0
95,9600,3,75.0,5669.0
96,9700,1,71.0,5751.0
96,9700,2,74.0,5694.0
96,9700,3,75.0,5669.0
97,9800,1,71.0,5751.0
97,9800,2,74.0,5694.0
97,9800,3,75.0,5669.0
98,9900,1,71.0,5751.0
98,9900,2,74.0,5694.0
98,9900,3,75.0,5669.0
99,10000,1,71.0,5751.0
99,10000,2,74.0,5694.0
99,10000,3,75.0,5669.0
